il,ilce,mahalle,lat,lon,silme_nedeni
ADIYAMAN,MERKEZ,SINCIK (BAĞLICA KÖYÜ),38.0291332,38.61943279999999,ilce_disi_duzeltilemedi
ADIYAMAN,MERKEZ,SİTELER,37.7523094,29.0957211,il_disi_duzeltilemedi
ADIYAMAN,MERKEZ,TAKLAR (SERHATLI KÖYÜ),38.40164639999999,36.0207796,il_disi_duzeltilemedi
ADIYAMAN,MERKEZ,TAŞAR (SERHATLI KÖYÜ),38.449093600000005,36.0350811,il_disi_duzeltilemedi
ADIYAMAN,MERKEZ,TAŞOLUK (TETİKAN) (DERİNSU KÖYÜ),38.89006419999999,36.571082999999994,il_disi_duzeltilemedi
ADIYAMAN,MERKEZ,TEPEBAŞI (HASANCIK KÖYÜ),37.549199099999996,41.7202351,il_disi_duzeltilemedi
ADIYAMAN,MERKEZ,TEPEÖNÜ (UZUNKÖY KÖYÜ),39.67027000000001,37.1200894,il_disi_duzeltilemedi
ADIYAMAN,MERKEZ,TUNÇLAR (SERHATLI KÖYÜ),37.978411699999995,38.4716533,ilce_disi_duzeltilemedi
ADIYAMAN,MERKEZ,TURGUT REİS,41.0614133,28.8642849,il_disi_duzeltilemedi
ADIYAMAN,MERKEZ,TUTLUCA (DİŞBUDAK KÖYÜ),40.25464970000001,34.9250684,il_disi_duzeltilemedi
ADIYAMAN,MERKEZ,ULUBEY (KAYAÖNÜ KÖYÜ),38.4193124,29.290947699999993,il_disi_duzeltilemedi
ADIYAMAN,MERKEZ,ULUCAMİ,40.7816922,40.2662021,il_disi_duzeltilemedi
ADIYAMAN,MERKEZ,UZUNÖMER (BAĞDERE KÖYÜ),40.8778745,37.9334711,il_disi_duzeltilemedi
ADIYAMAN,MERKEZ,UĞURLU (KAYAÖNÜ KÖYÜ),36.59709949999999,32.1664206,il_disi_duzeltilemedi
ADIYAMAN,MERKEZ,YAKACIK (KÖMÜR BELDESİ),40.7478434,37.39926729999999,il_disi_duzeltilemedi
ADIYAMAN,MERKEZ,YASSIHÖYÜK (GÜZELYURT KÖYÜ),39.772954,30.654964800000002,il_disi_duzeltilemedi
ADIYAMAN,MERKEZ,YAVUZ SELİM,37.797042,38.6103388,ilce_disi_duzeltilemedi
ADIYAMAN,MERKEZ,YAYLACIK (UZUNKÖY KÖYÜ),38.1250622,35.76724649999999,il_disi_duzeltilemedi
ADIYAMAN,MERKEZ,YAĞLICA (VARLIK KÖYÜ),40.24729589999999,43.332906599999994,il_disi_duzeltilemedi
ADIYAMAN,MERKEZ,YENİ,36.2672587,32.3262561,il_disi_duzeltilemedi
ADIYAMAN,MERKEZ,YENİPINAR,37.4244925,36.8182437,il_disi_duzeltilemedi
ADIYAMAN,MERKEZ,YEŞİLKÖY (ŞEREFLİ KÖYÜ),37.8989688,35.5417585,il_disi_duzeltilemedi
ADIYAMAN,MERKEZ,YEŞİLYURT,38.8145035,34.4463237,il_disi_duzeltilemedi
ADIYAMAN,MERKEZ,YILDIZLI (BATTALHÜYÜK KÖYÜ),41.0045918,39.62711209999999,il_disi_duzeltilemedi
ADIYAMAN,MERKEZ,YOĞURTLU (VARLIK KÖYÜ),38.2716008,42.4503087,il_disi_duzeltilemedi
ADIYAMAN,MERKEZ,YUNUS EMRE,40.0324196,32.8971405,il_disi_duzeltilemedi
ADIYAMAN,MERKEZ,YUVACIK (BELİKAN) (AKDERE KÖYÜ),40.963878699999995,36.11155339999999,il_disi_duzeltilemedi
ADIYAMAN,MERKEZ,ZİYARET (ZİYARETPAYAMLI KÖYÜ),39.3305259,39.0618038,il_disi_duzeltilemedi
ADIYAMAN,MERKEZ,ÇATDERESİ (YAYLAKONAK BELDESİ),41.701274899999994,34.2536545,il_disi_duzeltilemedi
ADIYAMAN,MERKEZ,ÇAYLI (DÜDERE) (HASANKENDİ KÖYÜ),39.6371456,38.33447639999999,il_disi_duzeltilemedi
ADIYAMAN,MERKEZ,ÇINAR (AKPINAR KÖYÜ),37.9826833,38.4566469,ilce_disi_duzeltilemedi
ADIYAMAN,MERKEZ,ÇÖMLEKÇİ (BİRGENİ) (BEBEK KÖYÜ),37.5070396,34.0651394,il_disi_duzeltilemedi
ADIYAMAN,MERKEZ,ÖZELEVLER (BAĞDERE KÖYÜ),39.97515500000001,32.7787923,il_disi_duzeltilemedi
ADIYAMAN,MERKEZ,İNÖNÜ (HASANCIK KÖYÜ),37.978738099999994,34.6711736,il_disi_duzeltilemedi
ADIYAMAN,MERKEZ,ŞİFRAK (SERİNCE) (İNCEBAĞ KÖYÜ),37.4011449,40.9556058,il_disi_duzeltilemedi
ADIYAMAN,MERKEZ,ŞİRAZİ (BEBEK KÖYÜ),38.550330200000005,35.8239484,il_disi_duzeltilemedi
ADIYAMAN,SAMSAT,BARAJ,40.0107842,32.9014003,il_disi_duzeltilemedi
ADIYAMAN,SAMSAT,KALE,37.4437871,28.8463079,il_disi_duzeltilemedi
ADIYAMAN,SAMSAT,YAVUZ SELİM,37.797042,38.6103388,ilce_disi_duzeltilemedi
AFYONKARAHİSAR,BAYAT,BÜYÜK,41.1187991,33.5068319,il_disi_duzeltilemedi
AFYONKARAHİSAR,BAYAT,CUMHURİYET,41.0171118,28.8529333,il_disi_duzeltilemedi
AFYONKARAHİSAR,BAYAT,HÜRRİYET,40.9026067,29.2306579,il_disi_duzeltilemedi
AFYONKARAHİSAR,BAYAT,YENİ,36.2672587,32.3262561,il_disi_duzeltilemedi
AFYONKARAHİSAR,BAŞMAKÇI,BARBAROS,38.3236263,26.5803075,il_disi_duzeltilemedi
AFYONKARAHİSAR,BAŞMAKÇI,FATİH,41.0192846,28.9479296,il_disi_duzeltilemedi
AFYONKARAHİSAR,BAŞMAKÇI,GÜLİSTAN,39.406185,34.685089,il_disi_duzeltilemedi
AFYONKARAHİSAR,BAŞMAKÇI,MİMAR SİNAN,38.6997541,27.0311673,il_disi_duzeltilemedi
AFYONKARAHİSAR,BAŞMAKÇI,YENİ,36.2672587,32.3262561,il_disi_duzeltilemedi
AFYONKARAHİSAR,BAŞMAKÇI,ÇAĞLAYAN,38.4952603,34.2377784,il_disi_duzeltilemedi
AFYONKARAHİSAR,DAZKIRI,BARBAROS,38.3236263,26.5803075,il_disi_duzeltilemedi
AFYONKARAHİSAR,DAZKIRI,ESENTEPE,41.5208226,33.0731345,il_disi_duzeltilemedi
AFYONKARAHİSAR,DAZKIRI,KURTULUŞ,36.3354511,34.0034629,il_disi_duzeltilemedi
AFYONKARAHİSAR,DAZKIRI,YENİYOL,39.903514,39.4038269,il_disi_duzeltilemedi
AFYONKARAHİSAR,DAZKIRI,YEŞİLYURT,38.8145035,34.4463237,il_disi_duzeltilemedi
AFYONKARAHİSAR,DAZKIRI,ÇAMLIK,37.3510902,31.6389452,il_disi_duzeltilemedi
AFYONKARAHİSAR,DİNAR,ADLİYE,40.4936687,29.9406128,il_disi_duzeltilemedi
AFYONKARAHİSAR,DİNAR,ATATÜRK,37.1940781,33.1710843,il_disi_duzeltilemedi
AFYONKARAHİSAR,DİNAR,BAĞLAR,37.9173215,40.2082907,il_disi_duzeltilemedi
AFYONKARAHİSAR,DİNAR,CAMİKEBİR,41.5082486,34.2115464,il_disi_duzeltilemedi
AFYONKARAHİSAR,DİNAR,DÖRTYOL,36.8371017,36.2274002,il_disi_duzeltilemedi
AFYONKARAHİSAR,DİNAR,EMNİYET,39.9432702,32.8191242,il_disi_duzeltilemedi
AFYONKARAHİSAR,DİNAR,FATİH,41.0192846,28.9479296,il_disi_duzeltilemedi
AFYONKARAHİSAR,DİNAR,HÜRRİYET,40.9026067,29.2306579,il_disi_duzeltilemedi
AFYONKARAHİSAR,DİNAR,ILICA,36.4059135,32.3684432,il_disi_duzeltilemedi
AFYONKARAHİSAR,DİNAR,KONAK,37.6736006,44.066146,il_disi_duzeltilemedi
AFYONKARAHİSAR,DİNAR,KORUBAŞI,39.4723899,37.459669,il_disi_duzeltilemedi
AFYONKARAHİSAR,DİNAR,PANCAR,38.197105,27.234938,il_disi_duzeltilemedi
AFYONKARAHİSAR,DİNAR,PAZAR,41.1802584,40.8868482,il_disi_duzeltilemedi
AFYONKARAHİSAR,DİNAR,PINARBAŞI,37.4461262,30.0548368,il_disi_duzeltilemedi
AFYONKARAHİSAR,DİNAR,SANAYİ,39.8454593,33.5264714,il_disi_duzeltilemedi
AFYONKARAHİSAR,DİNAR,SANTRAL,36.9358467,30.6332241,il_disi_duzeltilemedi
AFYONKARAHİSAR,DİNAR,STADYUM,38.2905906,29.738563,il_disi_duzeltilemedi
AFYONKARAHİSAR,DİNAR,TOPTEPE,39.5839495,41.2958531,il_disi_duzeltilemedi
AFYONKARAHİSAR,DİNAR,YENİ,36.2672587,32.3262561,il_disi_duzeltilemedi
AFYONKARAHİSAR,DİNAR,ÜÇLERCE,38.3734717,39.3639107,il_disi_duzeltilemedi
AFYONKARAHİSAR,DİNAR,İNCİRLİ,37.7250037,41.5683852,il_disi_duzeltilemedi
AFYONKARAHİSAR,DİNAR,İSTASYON,40.8807164,26.6351931,il_disi_duzeltilemedi
AFYONKARAHİSAR,EMİRDAĞ,AZİZİYE,37.6570556,34.2775839,il_disi_duzeltilemedi
AFYONKARAHİSAR,EMİRDAĞ,CUMHURİYET,41.0171118,28.8529333,il_disi_duzeltilemedi
AFYONKARAHİSAR,EMİRDAĞ,KARŞIYAKA,40.943375,40.02261,il_disi_duzeltilemedi
AFYONKARAHİSAR,EMİRDAĞ,MENDERES,38.2551566,27.1381399,il_disi_duzeltilemedi
AFYONKARAHİSAR,EMİRDAĞ,YENİ,36.2672587,32.3262561,il_disi_duzeltilemedi
AFYONKARAHİSAR,EMİRDAĞ,YENİDOĞAN,37.7224787,27.389823,il_disi_duzeltilemedi
AFYONKARAHİSAR,EMİRDAĞ,ÇİLLİ,39.737751,44.023888,il_disi_duzeltilemedi
AFYONKARAHİSAR,EMİRDAĞ,İNCİLİ,37.967567,39.54163,il_disi_duzeltilemedi
AFYONKARAHİSAR,EMİRDAĞ,İNKİLAP,40.425102,39.292561,il_disi_duzeltilemedi
AFYONKARAHİSAR,EVCİLER,CAMİKEBİR,41.5082486,34.2115464,il_disi_duzeltilemedi
AFYONKARAHİSAR,EVCİLER,FATİH,41.0192846,28.9479296,il_disi_duzeltilemedi
AFYONKARAHİSAR,EVCİLER,KAYALIK,37.3427954,43.6796297,il_disi_duzeltilemedi
AFYONKARAHİSAR,EVCİLER,MEHMET AKİF,41.0074656,29.1379873,il_disi_duzeltilemedi
AFYONKARAHİSAR,EVCİLER,YAVUZ SELİM,37.797042,38.6103388,il_disi_duzeltilemedi
AFYONKARAHİSAR,EVCİLER,YUNUS EMRE,40.0324196,32.8971405,il_disi_duzeltilemedi
AFYONKARAHİSAR,HOCALAR,HÜRRİYET,40.9026067,29.2306579,il_disi_duzeltilemedi
AFYONKARAHİSAR,HOCALAR,ŞAFAK,37.8870479,41.1387668,il_disi_duzeltilemedi
AFYONKARAHİSAR,KIZILÖREN,CUMHURİYET,41.0171118,28.8529333,il_disi_duzeltilemedi
AFYONKARAHİSAR,KIZILÖREN,YENİ,36.2672587,32.3262561,il_disi_duzeltilemedi
AFYONKARAHİSAR,MERKEZ,ALTINDAĞ (SÜLÜMENLİ BELDESİ),39.933354699999995,32.8597454,il_disi_duzeltilemedi
AFYONKARAHİSAR,MERKEZ,ATATÜRK (BEYYAZI BELDESİ),37.189575999999995,40.599674,il_disi_duzeltilemedi
AFYONKARAHİSAR,MERKEZ,ATATÜRK (IŞIKLAR BELDESİ),37.189575999999995,40.599674,il_disi_duzeltilemedi
AFYONKARAHİSAR,MERKEZ,BARBAROS (SALAR BELDESİ),37.2549265,42.474011399999995,il_disi_duzeltilemedi
AFYONKARAHİSAR,MERKEZ,CUMHURİYET (ANITKAYA KÖYÜ),37.4185645,41.3693734,il_disi_duzeltilemedi
AFYONKARAHİSAR,MERKEZ,CUMHURİYET (BEYYAZI BELDESİ),37.4185645,41.3693734,il_disi_duzeltilemedi
AFYONKARAHİSAR,MERKEZ,CUMHURİYET (ERKMEN BELDESİ),37.4185645,41.3693734,il_disi_duzeltilemedi
AFYONKARAHİSAR,MERKEZ,CUMHURİYET (IŞIKLAR BELDESİ),37.4185645,41.3693734,il_disi_duzeltilemedi
AFYONKARAHİSAR,MERKEZ,CUMHURİYET (SÜLÜMENLİ BELDESİ),37.4185645,41.3693734,il_disi_duzeltilemedi
AFYONKARAHİSAR,MERKEZ,DEVREN (SAADET KÖYÜ),40.6466344,31.932957,il_disi_duzeltilemedi
AFYONKARAHİSAR,MERKEZ,ERENLER (ÇIKRIK BELDESİ),40.756362499999994,30.410893700000003,il_disi_duzeltilemedi
AFYONKARAHİSAR,MERKEZ,FATİH (FETHİBEY BELDESİ),37.914412799999994,40.2124262,il_disi_duzeltilemedi
AFYONKARAHİSAR,MERKEZ,FATİH (GEBECELER BELDESİ),37.914412799999994,40.2124262,il_disi_duzeltilemedi
AFYONKARAHİSAR,MERKEZ,FATİH (NURİBEY BELDESİ),37.914412799999994,40.2124262,il_disi_duzeltilemedi
AFYONKARAHİSAR,MERKEZ,FATİH (SALAR BELDESİ),37.914412799999994,40.2124262,il_disi_duzeltilemedi
AFYONKARAHİSAR,MERKEZ,FATİH (ÇAYIRBAĞ BELDESİ),37.914412799999994,40.2124262,il_disi_duzeltilemedi
AFYONKARAHİSAR,MERKEZ,FEVZİ ÇAKMAK (ERKMEN BELDESİ),36.7151653,38.95132629999999,il_disi_duzeltilemedi
AFYONKARAHİSAR,MERKEZ,GÖKHAN (SUSUZ BELDESİ),38.5490045,36.16256649999999,il_disi_duzeltilemedi
AFYONKARAHİSAR,MERKEZ,GÜLTEPE (SÜLÜN BELDESİ),38.5268663,36.22861859999999,il_disi_duzeltilemedi
AFYONKARAHİSAR,MERKEZ,GÜMÜŞ TEPE (SALAR BELDESİ),39.3065243,36.3963426,il_disi_duzeltilemedi
AFYONKARAHİSAR,MERKEZ,HUZUR (ÇAYIRBAĞ BELDESİ),40.12046599999999,29.454941099999992,il_disi_duzeltilemedi
AFYONKARAHİSAR,MERKEZ,HÜRRİYET (ERKMEN BELDESİ),37.2340034,39.74837399999999,il_disi_duzeltilemedi
AFYONKARAHİSAR,MERKEZ,HÜRRİYET (IŞIKLAR BELDESİ),37.2340034,39.74837399999999,il_disi_duzeltilemedi
AFYONKARAHİSAR,MERKEZ,HİSAR (SÜLÜN BELDESİ),39.8297423,30.3195783,il_disi_duzeltilemedi
AFYONKARAHİSAR,MERKEZ,KARAARSLAN ÇAYIRI (KARAARSLAN KÖYÜ),41.01669299999999,35.660122,il_disi_duzeltilemedi
AFYONKARAHİSAR,MERKEZ,KOCATEPE (GEBECELER BELDESİ),38.60916300000001,27.4362677,il_disi_duzeltilemedi
AFYONKARAHİSAR,MERKEZ,KOCATEPE (KOCATEPE BELDESİ),38.60916300000001,27.4362677,il_disi_duzeltilemedi
AFYONKARAHİSAR,MERKEZ,KURTULUŞ (DEĞİRMENAYVALI BELDESİ),37.85009509999999,40.6625903,il_disi_duzeltilemedi
AFYONKARAHİSAR,MERKEZ,KURTULUŞ (KOCATEPE BELDESİ),37.85009509999999,40.6625903,il_disi_duzeltilemedi
AFYONKARAHİSAR,MERKEZ,MAREŞAL FEVZİ ÇAKMAK (NURİBEY BELDESİ),38.649908599999996,26.9050466,il_disi_duzeltilemedi
AFYONKARAHİSAR,MERKEZ,MEHMET AKİF (NURİBEY BELDESİ),37.76565449999999,38.2813529,il_disi_duzeltilemedi
AFYONKARAHİSAR,MERKEZ,OSMANLI (SUSUZ BELDESİ),37.1155204,38.8005279,il_disi_duzeltilemedi
AFYONKARAHİSAR,MERKEZ,SAKARYA (SUSUZ BELDESİ),37.9252104,41.9469094,il_disi_duzeltilemedi
AFYONKARAHİSAR,MERKEZ,SELÇUKLU (SUSUZ BELDESİ),37.513241599999986,34.0493918,il_disi_duzeltilemedi
AFYONKARAHİSAR,MERKEZ,ULUCAMİ (SÜLÜMENLİ BELDESİ),37.4256152,41.3364894,il_disi_duzeltilemedi
AFYONKARAHİSAR,MERKEZ,UĞUR (ÇAYIRBAĞ BELDESİ),41.4809734,41.97970389999999,il_disi_duzeltilemedi
AFYONKARAHİSAR,MERKEZ,YAKA (IŞIKLAR BELDESİ),38.10135999999999,31.0400718,il_disi_duzeltilemedi
AFYONKARAHİSAR,MERKEZ,YAVUZ SELİM (FETHİBEY BELDESİ),37.16592940000001,38.7762525,il_disi_duzeltilemedi
AFYONKARAHİSAR,MERKEZ,YAVUZ SELİM (SALAR BELDESİ),37.16592940000001,38.7762525,il_disi_duzeltilemedi
AFYONKARAHİSAR,MERKEZ,YENİ (GEBECELER BELDESİ),37.76644559999999,38.2573333,il_disi_duzeltilemedi
AFYONKARAHİSAR,MERKEZ,YENİ (IŞIKLAR BELDESİ),37.76644559999999,38.2573333,il_disi_duzeltilemedi
AFYONKARAHİSAR,MERKEZ,YUNUS EMRE (FETHİBEY BELDESİ),37.4239416,41.3389499,il_disi_duzeltilemedi
AFYONKARAHİSAR,MERKEZ,YUNUSLAR (ÇIKRIK BELDESİ),39.1149579,29.482099599999998,il_disi_duzeltilemedi
AFYONKARAHİSAR,MERKEZ,ZAFER (ANITKAYA KÖYÜ),38.3510269,27.226541099999995,il_disi_duzeltilemedi
AFYONKARAHİSAR,MERKEZ,ZAFER (GEBECELER BELDESİ),38.3510269,27.226541099999995,il_disi_duzeltilemedi
AFYONKARAHİSAR,MERKEZ,ZAFER (SÜLÜMENLİ BELDESİ),38.3510269,27.226541099999995,il_disi_duzeltilemedi
AFYONKARAHİSAR,MERKEZ,ÇATALÇEŞME (BAYRAMGAZİ KÖYÜ),38.75545089999999,33.93433689999999,il_disi_duzeltilemedi
AFYONKARAHİSAR,MERKEZ,ÖRNEK (BEYYAZI BELDESİ),40.89599599999999,39.98541999999999,il_disi_duzeltilemedi
AFYONKARAHİSAR,MERKEZ,İSTİKLAL (GEBECELER BELDESİ),40.2164869,29.195320500000005,il_disi_duzeltilemedi
AFYONKARAHİSAR,MERKEZ,İSTİKLAL (IŞIKLAR BELDESİ),40.2164869,29.195320500000005,il_disi_duzeltilemedi
AFYONKARAHİSAR,MERKEZ,İSTİKLAL (SÜLÜMENLİ BELDESİ),40.2164869,29.195320500000005,il_disi_duzeltilemedi
AFYONKARAHİSAR,MERKEZ,ŞEKER (SÜLÜMENLİ BELDESİ),39.156585099999994,33.1914568,il_disi_duzeltilemedi
AFYONKARAHİSAR,SANDIKLI,CUMA,40.9023502,29.4946698,il_disi_duzeltilemedi
AFYONKARAHİSAR,SANDIKLI,ECE,37.3417495,29.7617013,il_disi_duzeltilemedi
AFYONKARAHİSAR,SANDIKLI,FATİH,41.0192846,28.9479296,il_disi_duzeltilemedi
AFYONKARAHİSAR,SANDIKLI,HİSAR,41.8286688,32.671061,il_disi_duzeltilemedi
AFYONKARAHİSAR,SANDIKLI,SAZAK,37.3574506,29.761623,il_disi_duzeltilemedi
AFYONKARAHİSAR,SANDIKLI,YUNUS EMRE,40.0324196,32.8971405,il_disi_duzeltilemedi
AFYONKARAHİSAR,SANDIKLI,ZAFER,40.9988198,36.5607773,il_disi_duzeltilemedi
AFYONKARAHİSAR,SANDIKLI,ÇAKIR,40.3738314,34.8418857,il_disi_duzeltilemedi
AFYONKARAHİSAR,SANDIKLI,ÇAY,38.5925661,31.0273739,ilce_disi_duzeltilemedi
AFYONKARAHİSAR,SANDIKLI,İSTASYON,40.8807164,26.6351931,il_disi_duzeltilemedi
AFYONKARAHİSAR,SANDIKLI,ŞİRİNEVLER,40.9956523,28.8486348,il_disi_duzeltilemedi
AFYONKARAHİSAR,SULTANDAĞI,KAYRAN,37.9966049,28.5158199,il_disi_duzeltilemedi
AFYONKARAHİSAR,SULTANDAĞI,SELÇUK,37.9479646,27.3685018,il_disi_duzeltilemedi
AFYONKARAHİSAR,SULTANDAĞI,YENİ,36.2672587,32.3262561,il_disi_duzeltilemedi
AFYONKARAHİSAR,SULTANDAĞI,YILDIRIM,40.1866362,29.128191,il_disi_duzeltilemedi
AFYONKARAHİSAR,SULTANDAĞI,ÇAVUŞ,40.5830556,29.4638889,il_disi_duzeltilemedi
AFYONKARAHİSAR,SİNANPAŞA,AKPINAR,39.4479684,33.9639275,il_disi_duzeltilemedi
AFYONKARAHİSAR,SİNANPAŞA,ALİ ÇETİNKAYA,38.762439,30.5491063,ilce_disi_duzeltilemedi
AFYONKARAHİSAR,SİNANPAŞA,BAHÇELİEVLER,41.0030495,28.8657701,il_disi_duzeltilemedi
AFYONKARAHİSAR,SİNANPAŞA,CUMHURİYET,41.0171118,28.8529333,il_disi_duzeltilemedi
AFYONKARAHİSAR,SİNANPAŞA,FATİH,41.0192846,28.9479296,il_disi_duzeltilemedi
AFYONKARAHİSAR,SİNANPAŞA,YUKARI,39.8012933,38.1428837,il_disi_duzeltilemedi
AFYONKARAHİSAR,SİNANPAŞA,ÇİĞİLTEPE,38.5752985,30.2671955,ilce_disi_duzeltilemedi
AFYONKARAHİSAR,SİNANPAŞA,ÖĞRETMENLER,36.9111219,34.8806773,il_disi_duzeltilemedi
AFYONKARAHİSAR,ÇAY,AKTAŞ,38.0269671,34.769679,il_disi_duzeltilemedi
AFYONKARAHİSAR,ÇAY,ALİ İHSAN PAŞA,38.7286494,30.569954,ilce_disi_duzeltilemedi
AFYONKARAHİSAR,ÇAY,AŞAĞI,37.4316807,29.3511182,il_disi_duzeltilemedi
AFYONKARAHİSAR,ÇAY,BAHÇELİEVLER,41.0030495,28.8657701,il_disi_duzeltilemedi
AFYONKARAHİSAR,ÇAY,CEDİT,37.1861641,33.2240188,il_disi_duzeltilemedi
AFYONKARAHİSAR,ÇAY,DUMLUPINAR,38.8543635,29.9776411,il_disi_duzeltilemedi
AFYONKARAHİSAR,ÇAY,ORTA,40.6270258,33.1077491,il_disi_duzeltilemedi
AFYONKARAHİSAR,ÇAY,VAKIF,37.6225192,28.9820172,il_disi_duzeltilemedi
AFYONKARAHİSAR,ÇAY,YAKA,38.10136,31.0400718,il_disi_duzeltilemedi
AFYONKARAHİSAR,ÇAY,YEŞİLEVLER,37.0420536,37.3452181,il_disi_duzeltilemedi
AFYONKARAHİSAR,ÇAY,İSTASYON,40.8807164,26.6351931,il_disi_duzeltilemedi
AFYONKARAHİSAR,ÇAY,ŞİRİNEVLER,40.9956523,28.8486348,il_disi_duzeltilemedi
AFYONKARAHİSAR,ÇOBANLAR,BUCAK,37.027867,31.2063709,il_disi_duzeltilemedi
AFYONKARAHİSAR,ÇOBANLAR,GÖLCÜK,40.683849,27.0951167,il_disi_duzeltilemedi
AFYONKARAHİSAR,ÇOBANLAR,IŞIK,37.6214607,43.5415291,il_disi_duzeltilemedi
AFYONKARAHİSAR,ÇOBANLAR,KARADEDE,40.0864561,29.8461839,il_disi_duzeltilemedi
AFYONKARAHİSAR,ÇOBANLAR,YAVUZ SELİM,37.797042,38.6103388,il_disi_duzeltilemedi
AFYONKARAHİSAR,ÇOBANLAR,YENİ,36.2672587,32.3262561,il_disi_duzeltilemedi
AFYONKARAHİSAR,ÇOBANLAR,ZAFER,40.9988198,36.5607773,il_disi_duzeltilemedi
AFYONKARAHİSAR,İHSANİYE,AKÖREN,37.4523288,32.3725238,il_disi_duzeltilemedi
AFYONKARAHİSAR,İHSANİYE,CUMHURİYET,41.0171118,28.8529333,il_disi_duzeltilemedi
AFYONKARAHİSAR,İHSANİYE,FATİH,41.0192846,28.9479296,il_disi_duzeltilemedi
AFYONKARAHİSAR,İHSANİYE,HÜRRİYET,40.9026067,29.2306579,il_disi_duzeltilemedi
AFYONKARAHİSAR,İHSANİYE,YENİKENT,38.8692104,29.2872268,il_disi_duzeltilemedi
AFYONKARAHİSAR,İHSANİYE,ŞAHİNLER,38.8546803,34.3832631,il_disi_duzeltilemedi
AFYONKARAHİSAR,İSCEHİSAR,CUMHURİYET,41.0171118,28.8529333,il_disi_duzeltilemedi
AFYONKARAHİSAR,İSCEHİSAR,ESENTEPE,41.5208226,33.0731345,il_disi_duzeltilemedi
AFYONKARAHİSAR,İSCEHİSAR,FATİH,41.0192846,28.9479296,il_disi_duzeltilemedi
AFYONKARAHİSAR,İSCEHİSAR,KAVAK,41.0773428,36.0431355,il_disi_duzeltilemedi
AFYONKARAHİSAR,İSCEHİSAR,KURTULUŞ,36.3354511,34.0034629,il_disi_duzeltilemedi
AFYONKARAHİSAR,İSCEHİSAR,MEDRESE,39.6734802,27.5593427,il_disi_duzeltilemedi
AFYONKARAHİSAR,İSCEHİSAR,SELÇUKLU,37.8768663,32.4873945,il_disi_duzeltilemedi
AFYONKARAHİSAR,İSCEHİSAR,TEPECİK,40.8683333,29.6175,il_disi_duzeltilemedi
AFYONKARAHİSAR,İSCEHİSAR,ZEYBEK,41.8514654,33.7046141,il_disi_duzeltilemedi
AFYONKARAHİSAR,İSCEHİSAR,ÇUKUR,41.4683993,26.8199663,il_disi_duzeltilemedi
AFYONKARAHİSAR,İSCEHİSAR,ŞİRİNEVLER,40.9956523,28.8486348,il_disi_duzeltilemedi
AFYONKARAHİSAR,ŞUHUT,BAŞ,37.0506356,36.251652,il_disi_duzeltilemedi
AFYONKARAHİSAR,ŞUHUT,GAZİPAŞA,36.2682712,32.3175066,il_disi_duzeltilemedi
AFYONKARAHİSAR,ŞUHUT,HİSAR,41.8286688,32.671061,il_disi_duzeltilemedi
AFYONKARAHİSAR,ŞUHUT,KURTULUŞ,36.3354511,34.0034629,il_disi_duzeltilemedi
AFYONKARAHİSAR,ŞUHUT,MEHMET AKİF ERSOY,37.0160091,35.3904277,il_disi_duzeltilemedi
AFYONKARAHİSAR,ŞUHUT,PAZAR,41.1802584,40.8868482,il_disi_duzeltilemedi
AFYONKARAHİSAR,ŞUHUT,TAŞLICA,36.9023972,31.7865125,il_disi_duzeltilemedi
AFYONKARAHİSAR,ŞUHUT,YALI,41.8933199,35.0903912,il_disi_duzeltilemedi
AFYONKARAHİSAR,ŞUHUT,ZAFER,40.9988198,36.5607773,il_disi_duzeltilemedi
AFYONKARAHİSAR,ŞUHUT,İSTİKLAL,36.2776331,32.3189553,il_disi_duzeltilemedi
AKSARAY,AĞAÇÖREN,GÜMÜŞTEPE,39.3065243,36.3963426,il_disi_duzeltilemedi
AKSARAY,AĞAÇÖREN,KALE,37.4437871,28.8463079,il_disi_duzeltilemedi
AKSARAY,AĞAÇÖREN,YENİ,36.2672587,32.3262561,il_disi_duzeltilemedi
AKSARAY,AĞAÇÖREN,YURTSEVER,41.1969319,41.0876631,il_disi_duzeltilemedi
AKSARAY,AĞAÇÖREN,ZAFER,40.9988198,36.5607773,il_disi_duzeltilemedi
AKSARAY,GÜLAĞAÇ,ATATÜRK,37.1940781,33.1710843,il_disi_duzeltilemedi
AKSARAY,GÜLAĞAÇ,FATİH,41.0192846,28.9479296,il_disi_duzeltilemedi
AKSARAY,GÜLAĞAÇ,HÜRRİYET,40.9026067,29.2306579,il_disi_duzeltilemedi
AKSARAY,GÜLAĞAÇ,YENİ,36.2672587,32.3262561,il_disi_duzeltilemedi
AKSARAY,GÜLAĞAÇ,İSTİKLAL,36.2776331,32.3189553,il_disi_duzeltilemedi
AKSARAY,GÜZELYURT,AŞAĞI,37.4316807,29.3511182,il_disi_duzeltilemedi
AKSARAY,GÜZELYURT,YENİ,36.2672587,32.3262561,il_disi_duzeltilemedi
AKSARAY,GÜZELYURT,YUKARI,39.8012933,38.1428837,il_disi_duzeltilemedi
AKSARAY,MERKEZ,1.KÜME (HIRKATOLU KÖYÜ),38.576347399999996,42.0262723,il_disi_duzeltilemedi
AKSARAY,MERKEZ,1.KÜME (YENİPINAR KÖYÜ),38.576347399999996,42.0262723,il_disi_duzeltilemedi
