province,district,plant,start_month,start_day,end_month,end_day
DIYARBAKIR,HANI,Yonca,3,15,9,15
DIYARBAKIR,HANI,Ç. Dikeni,3,15,9,15
DIYARBAKIR,HANI,Üçgül,3,15,9,15
DIYARBAKIR,HAZRO,F. Kulağı,5,1,8,20
DIYARBAKIR,HAZRO,Hardal,5,1,8,20
DIYARBAKIR,HAZRO,K. Yumağı,5,1,8,20
DIYARBAKIR,HAZRO,Kekik,5,1,8,20
DIYARBAKIR,HAZRO,Korunga,5,1,8,20
DIYARBAKIR,HAZRO,Peygamberçiçeği.,5,1,8,20
DIYARBAKIR,HAZRO,Püren,5,1,8,20
DIYARBAKIR,HAZRO,T. Ayığı,5,1,8,20
DIYARBAKIR,HAZRO,Üçgül,5,1,8,20
DIYARBAKIR,KAYAPINARI,A. Fiğ,4,15,6,15
DIYARBAKIR,KAYAPINARI,D. Diken,4,15,6,15
DIYARBAKIR,KAYAPINARI,F. Kulağı,4,15,6,15
DIYARBAKIR,KAYAPINARI,Gazalboynuzu,4,15,6,15
DIYARBAKIR,KAYAPINARI,Geven,4,15,6,15
DIYARBAKIR,KAYAPINARI,Hardal,4,15,6,15
DIYARBAKIR,KAYAPINARI,K. Yemi,4,15,6,15
DIYARBAKIR,KAYAPINARI,Kekik,4,15,6,15
DIYARBAKIR,KAYAPINARI,Korunga,4,15,6,15
DIYARBAKIR,KAYAPINARI,Kuş Yemi,4,15,6,15
DIYARBAKIR,KAYAPINARI,Nane,4,15,6,15
DIYARBAKIR,KAYAPINARI,Papatya,4,15,6,15
DIYARBAKIR,KAYAPINARI,Reyhan,4,15,6,15
DIYARBAKIR,KAYAPINARI,Sarı Diken,4,15,6,15
DIYARBAKIR,KAYAPINARI,Süt Leğen,4,15,6,15
DIYARBAKIR,KAYAPINARI,Sütleğen,4,15,6,15
DIYARBAKIR,KAYAPINARI,Tarlayırığı,4,15,6,15
DIYARBAKIR,KAYAPINARI,Tilki Kuyruğu,4,15,6,15
DIYARBAKIR,KAYAPINARI,Yonca,4,15,6,15
DIYARBAKIR,KAYAPINARI,Ç. Diken,4,15,6,15
DIYARBAKIR,KAYAPINARI,Çayır Otu,4,15,6,15
DIYARBAKIR,KAYAPINARI,Çayırotu,4,15,6,15
DIYARBAKIR,KAYAPINARI,Üçgül,4,15,6,15
DIYARBAKIR,KAYAPINARI,Üçgül,4,15,6,15
DIYARBAKIR,KAYAPINARI,Şerbetçiotu,4,15,6,15
DIYARBAKIR,KOCAKÖY,Kekik,3,15,11,15
DIYARBAKIR,KOCAKÖY,Meyve Ağaçları,3,15,11,15
DIYARBAKIR,KOCAKÖY,Meşe,3,15,11,15
DIYARBAKIR,KOCAKÖY,Yabani Yulaf,3,15,11,15
DIYARBAKIR,KOCAKÖY,Yonca,3,15,11,15
DIYARBAKIR,KOCAKÖY,Üçgül,3,15,11,15
DIYARBAKIR,KULP,Ballı Baba,4,1,9,30
DIYARBAKIR,KULP,F. Kulağı,4,1,9,30
DIYARBAKIR,KULP,Geven,4,1,9,30
DIYARBAKIR,KULP,Kekik,4,1,9,30
DIYARBAKIR,KULP,Korunga,4,1,9,30
DIYARBAKIR,KULP,Peygamber Çiçeği,4,1,9,30
DIYARBAKIR,KULP,Y. Üçgül,4,1,9,30
DIYARBAKIR,KULP,Yonca,4,1,9,30
DIYARBAKIR,LICE,Ballıbaba,4,1,8,10
DIYARBAKIR,LICE,D. Diken,4,1,8,10
DIYARBAKIR,LICE,Ebegömeci,4,1,8,10
DIYARBAKIR,LICE,F. Kulağı,4,1,8,10
DIYARBAKIR,LICE,Geven,4,1,8,10
DIYARBAKIR,LICE,Kekik,4,1,8,10
DIYARBAKIR,LICE,Peygamber Çiçeği,4,1,8,10
DIYARBAKIR,LICE,Ç. Diken,4,1,8,10
DIYARBAKIR,LICE,Üçgül,4,1,8,10
DIYARBAKIR,LICE,Üçgül.,4,1,8,10
DIYARBAKIR,SILVAN,D. Diken,4,15,7,20
DIYARBAKIR,SILVAN,F. Kulağı.,4,15,7,20
DIYARBAKIR,SILVAN,Geven,4,15,7,20
DIYARBAKIR,SILVAN,Hardal,4,15,7,20
DIYARBAKIR,SILVAN,Kekik,4,15,7,20
DIYARBAKIR,SILVAN,Kekik,4,15,7,20
DIYARBAKIR,SILVAN,Nane,4,15,7,20
DIYARBAKIR,SILVAN,Papatya,4,15,7,20
DIYARBAKIR,SILVAN,Reyhan,4,15,7,20
DIYARBAKIR,SILVAN,Sütleğen,4,15,7,20
DIYARBAKIR,SILVAN,Tarlayırığı,4,15,7,20
DIYARBAKIR,SILVAN,Y. Yonca,4,15,7,20
DIYARBAKIR,SILVAN,Ç. Diken,4,15,7,20
DIYARBAKIR,SILVAN,Üçgül,4,15,7,20
DIYARBAKIR,SILVAN,Şerbetçiotu,4,15,7,20
DIYARBAKIR,SUR,Akasya,4,16,9,30
DIYARBAKIR,SUR,Badem Çiçeği,4,16,9,30
DIYARBAKIR,SUR,Fiğ,4,16,9,30
DIYARBAKIR,SUR,Hardal,4,16,9,30
DIYARBAKIR,SUR,Papatya,4,16,9,30
DIYARBAKIR,SUR,Sütleğen,4,16,9,30
DIYARBAKIR,SUR,Yonca,4,16,9,30
DIYARBAKIR,SUR,Üçgül,4,16,9,30
DIYARBAKIR,YENIŞEHIR,Ballıbaba,3,15,7,10
DIYARBAKIR,YENIŞEHIR,Devediken,3,15,7,10
DIYARBAKIR,YENIŞEHIR,Domuz Pitrağı,3,15,7,10
DIYARBAKIR,YENIŞEHIR,E. Diken,3,15,7,10
DIYARBAKIR,YENIŞEHIR,F. Kulağı,3,15,7,10
DIYARBAKIR,YENIŞEHIR,Fiğ,3,15,7,10
DIYARBAKIR,YENIŞEHIR,Horoz İbiği,3,15,7,10
DIYARBAKIR,YENIŞEHIR,Nefel,3,15,7,10
DIYARBAKIR,YENIŞEHIR,Y. Hardal,3,15,7,10
DIYARBAKIR,YENIŞEHIR,Y. Yulaf,3,15,7,10
DIYARBAKIR,YENIŞEHIR,Yonca,3,15,7,10
DIYARBAKIR,YENIŞEHIR,Üçgül,3,15,7,10
DIYARBAKIR,ÇERMIK,Devedikeni,4,5,8,1
DIYARBAKIR,ÇERMIK,E. Dikeni,4,5,8,1
DIYARBAKIR,ÇERMIK,F. Kulağı,4,5,8,1
DIYARBAKIR,ÇERMIK,Geven,4,5,8,1
DIYARBAKIR,ÇERMIK,Hatmi,4,5,8,1
DIYARBAKIR,ÇERMIK,Kekik,4,5,8,1
DIYARBAKIR,ÇERMIK,Papatya,4,5,8,1
DIYARBAKIR,ÇERMIK,Y. Yonca,4,5,8,1
DIYARBAKIR,ÇERMIK,Çakıldikeni,4,5,8,1
DIYARBAKIR,ÇERMIK,Üçgül,4,5,8,1
DÜZCE,AKÇAKOÇA,Kestane,6,1,6,30
DÜZCE,AKÇAKOÇA,Koyungözü,6,1,7,5
DÜZCE,AKÇAKOÇA,Papatya,6,1,7,5
DÜZCE,CUMAYERI,Ihlamur,6,25,8,10
DÜZCE,CUMAYERI,Kestane,6,1,6,30
DÜZCE,GÜMÜŞOVA,Ihlamur,6,25,8,10
DÜZCE,GÜMÜŞOVA,Kestane,6,1,6,30
DÜZCE,KAYNAŞLI,Akasya,4,15,9,15
DÜZCE,KAYNAŞLI,Ballı Baba,4,15,9,15
DÜZCE,KAYNAŞLI,Kestane,6,1,6,30
DÜZCE,KAYNAŞLI,Koyungözü,4,15,9,15
DÜZCE,KAYNAŞLI,Papatya,4,15,9,15
DÜZCE,KAYNAŞLI,Üçgül,4,15,9,15
DÜZCE,MERKEZ,Akçaşaç,4,10,8,15
DÜZCE,MERKEZ,Ballı Baba,4,10,8,15
DÜZCE,MERKEZ,Hardal,4,10,8,15
DÜZCE,MERKEZ,Ihlamur,6,25,8,10
DÜZCE,MERKEZ,Kestane,6,1,6,30
DÜZCE,MERKEZ,Koyungözü,4,10,8,15
DÜZCE,MERKEZ,Papatya,4,10,8,15
DÜZCE,YIĞILCA,Böğürtlen,4,1,8,30
DÜZCE,YIĞILCA,Devedikeni,4,1,8,30
DÜZCE,YIĞILCA,Hindiba,4,1,8,30
DÜZCE,YIĞILCA,Ihlamur,6,25,8,10
DÜZCE,YIĞILCA,Kekik,4,1,8,30
DÜZCE,YIĞILCA,Kestane,6,1,6,30
DÜZCE,YIĞILCA,Koyungözü,4,1,8,30
DÜZCE,YIĞILCA,Kır Yoncası,4,1,8,30
DÜZCE,YIĞILCA,Meşe,4,1,8,30
DÜZCE,YIĞILCA,Papatya,4,1,8,30
DÜZCE,YIĞILCA,Püren,4,1,8,30
DÜZCE,YIĞILCA,Söğüt,4,1,8,30
DÜZCE,YIĞILCA,Sığır Kuyruğu,4,1,8,30
DÜZCE,YIĞILCA,Tüylü Hindiba,4,1,8,30
DÜZCE,ÇILIMLI,Ihlamur,6,25,8,10
DÜZCE,ÇILIMLI,Kestane,6,1,6,30
EDIRNE,ENEZ,Ayçiçeği,6,15,8,30
EDIRNE,ENEZ,Kanola,4,15,5,15
EDIRNE,ENEZ,Karaçalı,5,15,5,30
EDIRNE,HAVSA,Ayçiçeği,6,1,8,1
EDIRNE,HAVSA,Kanola,3,1,6,1
EDIRNE,HAVSA,Kır Çiçekleri (Otsu Ve Odunsu),3,1,6,1
EDIRNE,KEŞAN,Ayçiçeği,6,15,7,30
EDIRNE,KEŞAN,Kanola,4,1,4,30
EDIRNE,KEŞAN,Karaçalı,6,1,6,30
EDIRNE,KEŞAN,Kır Çiçekleri (Otsu Ve Odunsu Bitkiler),3,30,6,30
EDIRNE,KEŞAN,Çam Ormanı,9,15,11,15
EDIRNE,LALAPAŞA,Akasya,4,31,6,15
EDIRNE,LALAPAŞA,Ayçiçeği,3,25,6,20
EDIRNE,LALAPAŞA,Ballı,3,25,6,20
EDIRNE,LALAPAŞA,Kanola,3,30,6,25
EDIRNE,LALAPAŞA,Karaçalı,3,25,6,20
EDIRNE,LALAPAŞA,Otsu Ve Odunsu Bitkiler. Kır Yoncası,3,25,6,20
EDIRNE,LALAPAŞA,Yer Kekiği,4,31,6,15
EDIRNE,LALAPAŞA,Çakır Otu,3,25,6,20
EDIRNE,MERIÇ,Ayçiçeği,7,15,8,15
EDIRNE,MERIÇ,Kanola,5,30,6,15
EDIRNE,MERIÇ,Karaçalı,4,1,5,30
EDIRNE,MERIÇ,Otsu Bitkiler,4,1,5,30
EDIRNE,SÜLOĞLU,Ayçiçeği,6,1,8,1
EDIRNE,SÜLOĞLU,Kanola,4,5,4,25
EDIRNE,SÜLOĞLU,Karaçalı,6,5,6,15
EDIRNE,UZUNKÖPRÜ,Armut,4,10,5,10
EDIRNE,UZUNKÖPRÜ,Ayçiçek,6,10,7,30
EDIRNE,UZUNKÖPRÜ,Badem,3,15,4,15
EDIRNE,UZUNKÖPRÜ,Elma,3,20,4,20
EDIRNE,UZUNKÖPRÜ,Ihlamur,5,30,6,30
EDIRNE,UZUNKÖPRÜ,Kanola,4,10,6,15
EDIRNE,UZUNKÖPRÜ,Karaçalı,5,25,6,15
EDIRNE,UZUNKÖPRÜ,Kiraz,4,15,5,20
EDIRNE,İPSALA,Ayçiçeği,7,1,7,25
EDIRNE,İPSALA,Kanola,4,5,4,30
EDIRNE,İPSALA,Karaçalı,5,20,6,10
EDIRNE,İPSALA,Otsu Bitkiler,5,20,6,10
ELÂZIĞ,ALACAKAYA,Badem,3,20,4,15
ELÂZIĞ,ALACAKAYA,Geven,6,25,7,15
ELÂZIĞ,ALACAKAYA,Kekik,6,1,9,1
ELÂZIĞ,ARICAK,Beyazkekik,6,5,7,1
ELÂZIĞ,ARICAK,Dağçayı,5,10,7,2
ELÂZIĞ,ARICAK,Üçgül,5,20,6,20
ELÂZIĞ,AĞIN,Badem,3,10,3,25
ELÂZIĞ,BASKIL İLÇESI,Devedikeni,6,1,7,30
ELÂZIĞ,BASKIL İLÇESI,Geven,6,1,6,20
ELÂZIĞ,BASKIL İLÇESI,Kayısı,3,1,4,30
ELÂZIĞ,BASKIL İLÇESI,Sütleğen,8,30,9,30
ELÂZIĞ,KARAKOCAĞAN,Alıç,5,30,7,1
ELÂZIĞ,KARAKOCAĞAN,Devedikeni,6,1,7,30
ELÂZIĞ,KARAKOCAĞAN,Fiğ,4,30,5,30
ELÂZIĞ,KARAKOCAĞAN,Geven,6,25,7,25
ELÂZIĞ,KARAKOCAĞAN,Kekik,6,25,8,1
ELÂZIĞ,KARAKOCAĞAN,Sütleğen,7,25,9,20
ELÂZIĞ,KARAKOCAĞAN,Üçgül,4,25,6,1
ELÂZIĞ,KEBAN,Kekik,5,15,7,15
ELÂZIĞ,KOVANCILAR,Geven,6,15,8,5
ELÂZIĞ,KOVANCILAR,Kekik,5,15,7,1
ELÂZIĞ,KOVANCILAR,Kenger,8,1,8,30
ELÂZIĞ,MADEN,Akasya,3,30,4,15
ELÂZIĞ,MADEN,Aküçgül,3,27,4,27
ELÂZIĞ,MADEN,Armut,3,28,4,17
ELÂZIĞ,MADEN,Ayva,5,30,6,15
ELÂZIĞ,MADEN,Badem,3,27,4,20
ELÂZIĞ,MADEN,Biber,5,23,6,27
ELÂZIĞ,MADEN,Ceviz,4,30,5,27
ELÂZIĞ,MADEN,Domates,5,28,6,29
ELÂZIĞ,MADEN,Dut,3,27,4,28
ELÂZIĞ,MADEN,Elma,5,1,6,20
ELÂZIĞ,MADEN,Erik,5,20,6,10
ELÂZIĞ,MADEN,Fiğ,4,26,5,25
ELÂZIĞ,MADEN,Geven,6,22,7,20
ELÂZIĞ,MADEN,Hiyar,5,26,6,27
ELÂZIĞ,MADEN,Kayısı,3,28,4,22
ELÂZIĞ,MADEN,Kiraz,4,25,5,15
ELÂZIĞ,MADEN,Patlıcan,6,23,6,29
ELÂZIĞ,MADEN,Vişne,3,27,4,18
ELÂZIĞ,MADEN,Yonca,4,20,6,20
ELÂZIĞ,MADEN,Çilek,3,30,6,15
ELÂZIĞ,MADEN,Şeftali,4,26,5,18
ELÂZIĞ,MERKEZ,Akasya,5,10,5,25
ELÂZIĞ,MERKEZ,Alıç,5,25,6,15
ELÂZIĞ,MERKEZ,Ariotu,4,25,6,15
ELÂZIĞ,MERKEZ,Badem,3,23,4,1
ELÂZIĞ,MERKEZ,Ballıbaba,5,15,6,15
ELÂZIĞ,MERKEZ,Elma,5,20,6,10
ELÂZIĞ,MERKEZ,Erik,4,5,4,25
ELÂZIĞ,MERKEZ,Fiğ,5,15,6,10
ELÂZIĞ,MERKEZ,Geven,6,25,7,25
ELÂZIĞ,MERKEZ,Hardal,5,5,6,5
ELÂZIĞ,MERKEZ,Karpuz,6,10,7,15
ELÂZIĞ,MERKEZ,Kavun,6,10,7,15
ELÂZIĞ,MERKEZ,Kayısı,4,15,5,5
ELÂZIĞ,MERKEZ,Kekik,6,25,7,20
ELÂZIĞ,MERKEZ,Kenger,6,15,7,30
ELÂZIĞ,MERKEZ,Korunga,6,5,7,10
ELÂZIĞ,MERKEZ,Kuşburnu,5,10,6,10
ELÂZIĞ,MERKEZ,Kıryoncası,5,15,6,20
ELÂZIĞ,MERKEZ,Mısır (1. Ekim),7,10,7,30
ELÂZIĞ,MERKEZ,Mısır (2. Ekim),9,10,10,20
ELÂZIĞ,MERKEZ,Nane,6,20,8,15
ELÂZIĞ,MERKEZ,Sarıdiken,6,20,7,15
ELÂZIĞ,MERKEZ,Söğüt,4,1,4,20
ELÂZIĞ,MERKEZ,Sütleğen,7,25,9,15
ELÂZIĞ,MERKEZ,Yonca,5,22,9,30
ELÂZIĞ,MERKEZ,Çilek,4,5,6,20
ELÂZIĞ,MERKEZ,Çobandöşeği,6,15,7,30
ELÂZIĞ,MERKEZ,Üzüm,5,20,6,15
ELÂZIĞ,MERKEZ,Üçgül,5,10,6,5
ELÂZIĞ,MERKEZ,İğde,5,25,6,15
ELÂZIĞ,MERKEZ,Şeftali,5,23,6,10
ELÂZIĞ,PALU,Geven,4,1,5,20
ELÂZIĞ,PALU,Kayısı,4,20,5,30
ELÂZIĞ,SIVRICE,Geven,6,25,7,10
ELÂZIĞ,SIVRICE,Kekik,6,20,7,1
ERZINCAN,KEKIK TÜRLERI,Kemaliye,5,20,8,5
ERZINCAN,KEMAH,Aliç,3,15,4,1
ERZINCAN,KEMAH,Armut,4,5,4,20
ERZINCAN,KEMAH,Elma,4,12,4,28
ERZINCAN,KEMAH,Kar Çiçeği(Kardelen),3,5,4,1
ERZINCAN,KEMAH,Kayısı,3,25,4,10
ERZINCAN,KEMAH,Kiraz,4,2,4,17
ERZINCAN,KEMAH,Kuşburnu,5,25,6,5
ERZINCAN,KEMAH,Söğüt,4,1,4,18
ERZINCAN,KEMAH,Vişne,4,2,4,17
ERZINCAN,KEMAH,İğde,6,3,6,20
ERZINCAN,KEVEN,Kemaliye,6,5,7,5
ERZINCAN,MERKEZ,Akasya,5,20,6,10
ERZINCAN,MERKEZ,Armut,4,20,5,10
ERZINCAN,MERKEZ,Ayva,5,15,5,30
ERZINCAN,MERKEZ,Badem,3,15,3,30
ERZINCAN,MERKEZ,Dikenli Bitkiler,7,15,9,20
ERZINCAN,MERKEZ,Elma,4,25,5,15
ERZINCAN,MERKEZ,Kayısı,4,1,4,15
ERZINCAN,MERKEZ,Kekik Türleri,6,1,8,15
ERZINCAN,MERKEZ,Keven,6,15,7,15
ERZINCAN,MERKEZ,Kızılcık,3,15,3,30
ERZINCAN,MERKEZ,Vişne-Kiraz,4,15,4,30
ERZINCAN,MERKEZ,Yabani Korunga,6,25,7,20
ERZINCAN,MERKEZ,Yabani Yonca-Sarı Yonca,5,15,6,25
ERZINCAN,MERKEZ,Şeftali,4,20,5,10
ERZINCAN,OTLUKBELI,Adaçayı,7,5,10,5
ERZINCAN,OTLUKBELI,Aliç,5,20,6,10
ERZINCAN,OTLUKBELI,Ayçiçeği,7,15,8,15
ERZINCAN,OTLUKBELI,Keven,7,1,8,10
ERZINCAN,OTLUKBELI,Yonca,5,15,9,15
ERZINCAN,REFAHIYE,Baklagiller,6,1,6,30
ERZINCAN,REFAHIYE,Böğürtlen,6,1,6,30
ERZINCAN,REFAHIYE,Dağ Armutu,6,1,6,30
ERZINCAN,REFAHIYE,Fiğ,6,1,6,30
ERZINCAN,REFAHIYE,Geven,6,20,7,20
ERZINCAN,REFAHIYE,Gül,6,1,6,30
ERZINCAN,REFAHIYE,Hayıt,6,1,6,30
ERZINCAN,REFAHIYE,Hodangiller,6,1,6,30
ERZINCAN,REFAHIYE,Kekik,6,1,6,30
ERZINCAN,REFAHIYE,Korunga,6,1,6,30
ERZINCAN,REFAHIYE,Kuşburnu,6,1,6,30
ERZINCAN,REFAHIYE,Maydanozgiller,6,1,6,30
ERZINCAN,REFAHIYE,Papatyagiller,6,1,6,30
ERZINCAN,REFAHIYE,Yonca,6,1,6,30
ERZINCAN,TERCAN,Ayçiçeği,7,20,8,30
ERZINCAN,TERCAN,Fiğ,5,15,7,15
ERZINCAN,TERCAN,Kekik Türleri,6,20,9,2
ERZINCAN,TERCAN,Keven,7,1,8,1
ERZINCAN,TERCAN,Korunga,6,1,8,30
ERZINCAN,TERCAN,Sığır Kuyruğu,7,20,8,15
ERZINCAN,TERCAN,Yonca,5,30,9,15
ERZINCAN,TERCAN,Üçgül,5,15,9,10
ERZINCAN,YABANI YONCA,Kemaliye,5,5,6,15
ERZINCAN,ÇAYIRLI,Ayva,5,15,5,23
ERZINCAN,ÇAYIRLI,Ayçiçeği,7,15,8,15
ERZINCAN,ÇAYIRLI,Elma,5,12,5,30
ERZINCAN,ÇAYIRLI,Kekik Türleri,6,20,7,30
ERZINCAN,ÇAYIRLI,Kenger,7,10,7,30
ERZINCAN,ÇAYIRLI,Keven,6,20,7,30
ERZINCAN,ÇAYIRLI,Korunga,6,15,6,22
ERZINCAN,ÇAYIRLI,Mısır,9,20,10,5
ERZINCAN,ÇAYIRLI,Vişne,5,15,5,29
ERZINCAN,ÇAYIRLI,Üçgül,6,1,7,30
ERZINCAN,"ÇIĞDEM, HARDAL",Kemaliye,5,1,7,15
ERZINCAN,ÜZÜMLÜ,Akasya,5,21,6,11
ERZINCAN,ÜZÜMLÜ,Armut,4,23,5,13
ERZINCAN,ÜZÜMLÜ,Ayva,5,17,6,2
ERZINCAN,ÜZÜMLÜ,Badem,3,17,4,2
ERZINCAN,ÜZÜMLÜ,Elma,4,26,5,11
ERZINCAN,ÜZÜMLÜ,Kayısı,4,4,4,18
ERZINCAN,ÜZÜMLÜ,Kekik Türleri,6,4,8,18
ERZINCAN,ÜZÜMLÜ,Keven,6,17,7,17
ERZINCAN,ÜZÜMLÜ,Kızılcık,3,16,4,1
ERZINCAN,ÜZÜMLÜ,Vişne- Kiraz,4,17,5,2
ERZINCAN,ÜZÜMLÜ,Yabani Korunga,6,28,7,23
ERZINCAN,ÜZÜMLÜ,Yabani Yonca- Sarı Yonca,5,18,6,28
ERZINCAN,ÜZÜMLÜ,Şeftali,4,22,5,12
ERZINCAN,İLIÇ,Badem,3,13,3,28
ERZINCAN,İLIÇ,Geven,6,10,7,10
ERZINCAN,İLIÇ,Karaçalı,4,20,10,20
ERZINCAN,İLIÇ,Kekik,5,26,8,20
ERZINCAN,İLIÇ,Papatyagiller,5,10,10,10
ERZURUM,AZIZIYE,Ada Çayı,5,1,8,20
ERZURUM,AZIZIYE,Ballı Baba,6,20,9,20
ERZURUM,AZIZIYE,Engerek,5,20,9,30
ERZURUM,AZIZIYE,Kekik,5,1,9,20
ERZURUM,AZIZIYE,Keven,5,1,8,20
ERZURUM,AZIZIYE,Korunga,6,20,9,20
ERZURUM,AZIZIYE,Yakı Otu,5,20,9,30
ERZURUM,AZIZIYE,Yonca,6,20,9,20
ERZURUM,AŞKALE,Ada Çayı,5,1,8,20
ERZURUM,AŞKALE,Ballı Baba,6,20,9,20
ERZURUM,AŞKALE,Engerek,5,20,9,30
ERZURUM,AŞKALE,Kekik,5,1,9,20
ERZURUM,AŞKALE,Keven,5,1,8,20
ERZURUM,AŞKALE,Korunga,6,20,9,20
ERZURUM,AŞKALE,Yakı Otu,5,20,9,30
ERZURUM,AŞKALE,Yonca,6,20,9,20
ERZURUM,HINIS,Ada Çayı,5,1,8,20
ERZURUM,HINIS,Ballı Baba,6,20,9,20
ERZURUM,HINIS,Diken,7,20,9,1
ERZURUM,HINIS,Engerek,5,20,9,30
ERZURUM,HINIS,Kekik,5,1,9,20
ERZURUM,HINIS,Keven,5,1,8,20
ERZURUM,HINIS,Korunga,6,20,9,20
ERZURUM,HINIS,Yakı Otu,5,20,9,30
ERZURUM,HINIS,Yonca,6,20,9,20
ERZURUM,HORASAN,Ada Çayı,5,1,8,20
ERZURUM,HORASAN,Ballı Baba,6,20,9,20
ERZURUM,HORASAN,Diken,7,20,9,1
ERZURUM,HORASAN,Engerek,5,20,9,30
ERZURUM,HORASAN,Kekik,5,1,9,20
ERZURUM,HORASAN,Keven,5,1,8,20
ERZURUM,HORASAN,Korunga,6,20,9,20
ERZURUM,HORASAN,Yakı Otu,5,20,9,30
ERZURUM,HORASAN,Yonca,6,20,9,20
ERZURUM,KARAYAZI,Ada Çayı,5,1,8,20
ERZURUM,KARAYAZI,Ballı Baba,6,20,9,20
ERZURUM,KARAYAZI,Diken,7,25,9,1
ERZURUM,KARAYAZI,Engerek,5,20,9,30
ERZURUM,KARAYAZI,Kekik,5,1,9,20
ERZURUM,KARAYAZI,Keven,5,1,8,20
ERZURUM,KARAYAZI,Korunga,6,20,9,20
ERZURUM,KARAYAZI,Yakı Otu,5,20,9,30
ERZURUM,KARAYAZI,Yonca,6,20,9,20
ERZURUM,KARAÇOBAN,Ada Çayı,5,1,8,20
ERZURUM,KARAÇOBAN,Ballı Baba,6,20,9,20
ERZURUM,KARAÇOBAN,Diken,7,15,9,1
ERZURUM,KARAÇOBAN,Engerek,5,20,9,30
ERZURUM,KARAÇOBAN,Kekik,5,1,9,20
ERZURUM,KARAÇOBAN,Keven,5,1,8,20
ERZURUM,KARAÇOBAN,Korunga,6,20,9,20
ERZURUM,KARAÇOBAN,Yakı Otu,5,20,9,30
ERZURUM,KARAÇOBAN,Yonca,6,20,9,20
ERZURUM,KÖPRÜKÖY,Ada Çayı,5,1,8,20
ERZURUM,KÖPRÜKÖY,Ballı Baba,6,20,9,20
ERZURUM,KÖPRÜKÖY,Diken,7,20,9,1
ERZURUM,KÖPRÜKÖY,Engerek,5,20,9,30
ERZURUM,KÖPRÜKÖY,Kekik,5,1,9,20
ERZURUM,KÖPRÜKÖY,Keven,5,1,8,20
ERZURUM,KÖPRÜKÖY,Korunga,6,20,9,20
ERZURUM,KÖPRÜKÖY,Yakı Otu,5,20,9,30
ERZURUM,KÖPRÜKÖY,Yonca,6,20,9,20
ERZURUM,NARMAN,Ada Çayı,5,1,8,20
ERZURUM,NARMAN,Ballı Baba,6,20,9,20
ERZURUM,NARMAN,Diken,7,20,9,1
ERZURUM,NARMAN,Engerek,5,20,9,30
ERZURUM,NARMAN,Kekik,5,1,9,20
ERZURUM,NARMAN,Keven,5,1,8,20
ERZURUM,NARMAN,Korunga,6,20,9,20
ERZURUM,NARMAN,Yakı Otu,5,20,9,30
ERZURUM,NARMAN,Yonca,6,20,9,20
ERZURUM,OLTU,Ada Çayı,5,1,8,20
ERZURUM,OLTU,Ballı Baba,6,20,9,20
ERZURUM,OLTU,Engerek,5,20,9,30
ERZURUM,OLTU,Kekik,5,1,9,20
ERZURUM,OLTU,Keven,5,1,8,20
ERZURUM,OLTU,Korunga,6,20,9,20
ERZURUM,OLTU,Meyve Ağaçları,4,20,7,1
ERZURUM,OLTU,Yakı Otu,5,20,9,30
ERZURUM,OLTU,Yonca,6,20,9,20
ERZURUM,OLUR,Ada Çayı,5,1,8,20
ERZURUM,OLUR,Ballı Baba,6,20,9,20
ERZURUM,OLUR,Engerek,5,20,9,30
ERZURUM,OLUR,Kekik,5,1,9,20
ERZURUM,OLUR,Keven,5,1,8,20
ERZURUM,OLUR,Korunga,6,20,9,20
ERZURUM,OLUR,Meyve Ağaçları,3,10,7,1
ERZURUM,OLUR,Yakı Otu,5,20,9,30
ERZURUM,OLUR,Yonca,6,20,9,20
ERZURUM,PALANDÖKEN,Ada Çayı,5,1,8,20
ERZURUM,PALANDÖKEN,Ballı Baba,6,20,9,20
ERZURUM,PALANDÖKEN,Engerek,5,20,9,30
ERZURUM,PALANDÖKEN,Kekik,5,1,9,20
ERZURUM,PALANDÖKEN,Keven,5,1,8,20
ERZURUM,PALANDÖKEN,Korunga,6,20,9,20
ERZURUM,PALANDÖKEN,Yakı Otu,5,20,9,30
ERZURUM,PALANDÖKEN,Yonca,6,20,9,20
ERZURUM,PASINLER,Ada Çayı,5,1,8,20
ERZURUM,PASINLER,Ayçiçeği,8,1,9,1
ERZURUM,PASINLER,Ballı Baba,6,20,9,20
ERZURUM,PASINLER,Engerek,5,20,9,30
ERZURUM,PASINLER,Kekik,5,1,9,20
ERZURUM,PASINLER,Keven,5,1,8,20
ERZURUM,PASINLER,Korunga,6,20,9,20
ERZURUM,PASINLER,Yakı Otu,5,20,9,30
ERZURUM,PASINLER,Yonca,6,20,9,20
ERZURUM,PAZARYOLU,Ada Çayı,5,1,8,20
ERZURUM,PAZARYOLU,Ballı Baba,6,20,9,20
ERZURUM,PAZARYOLU,Engerek,5,20,9,30
ERZURUM,PAZARYOLU,Kekik,5,1,9,20
ERZURUM,PAZARYOLU,Keven,5,1,8,20
ERZURUM,PAZARYOLU,Korunga,6,20,9,20
ERZURUM,PAZARYOLU,Meyve Ağaçları,5,1,7,1
ERZURUM,PAZARYOLU,Yakı Otu,5,20,9,30
ERZURUM,PAZARYOLU,Yonca,6,20,9,20
ERZURUM,TEKMAN,Ada Çayı,5,1,8,20
ERZURUM,TEKMAN,Ballı Baba,6,20,9,20
