il,ilce,mahalle,lat,lon
ADANA,SARIÇAM,KARGAKEKEÇ,37.1254678,35.375127
ADANA,SARIÇAM,KARLIK,37.2006,35.5088567
ADANA,SARIÇAM,KAŞOBASI,37.173931,35.5110237
ADANA,SARIÇAM,KEPEZTEPE,37.185768,35.374954
ADANA,SARIÇAM,KILBAŞ,37.154522,35.339787
ADANA,SARIÇAM,KILIÇLI,37.0793592,35.4539721
ADANA,SARIÇAM,KIZILKAŞ,37.105255,35.4622757
ADANA,SARIÇAM,KÖSEFAKILI,37.247513,35.330982
ADANA,SARIÇAM,KÜÇÜKBAKLALI,37.028979499999984,35.637884
ADANA,SARIÇAM,MALTEPE,37.216251,35.4342377
ADANA,SARIÇAM,MEHMET AKİF ERSOY,37.0160091,35.3904277
ADANA,SARIÇAM,MENEKŞE,37.0811551,35.3521693
ADANA,SARIÇAM,MUSTAFALAR,37.113766,35.5101117
ADANA,SARIÇAM,MÜMİNLİ,36.9967222,35.512508
ADANA,SARIÇAM,OSMANGAZİ,37.0723571,35.4075704
ADANA,SARIÇAM,REMZİ OĞUZ ARIK,37.0176763,35.3859562
ADANA,SARIÇAM,SARIÇAM,37.152126,35.5062407
ADANA,SARIÇAM,SOFUDEDE,37.0515402,35.417342
ADANA,SARIÇAM,TURUNÇLU,37.171677,35.4359127
ADANA,SARIÇAM,YARIMCA,37.0737835,35.5644139
ADANA,SARIÇAM,YAVUZ SULTAN SELİM,37.0408505,35.4208235
ADANA,SARIÇAM,YAĞIZLAR,37.23428,35.5444637
ADANA,SARIÇAM,YENİYAYLA,37.104408,35.5566587
ADANA,SARIÇAM,YÜREKLİ,36.9884213,35.5103596
ADANA,SARIÇAM,ÇAMLICA,37.07991,35.6134027
ADANA,SARIÇAM,ÇARKIPARE,37.0681131,35.3853975
ADANA,SARIÇAM,ÇAYLI,37.171493,35.323326
ADANA,SARIÇAM,ÇINARLI,37.0717705,35.3935739
ADANA,SARIÇAM,ÇİRİŞGEDİĞİ,37.1481654,35.3858716
ADANA,SARIÇAM,ÇİÇEKLİ,37.182453,35.309292
ADANA,SARIÇAM,ÜNLÜCE,37.070469,35.6604377
ADANA,SAİMBEYLİ,AKSAAĞAÇ,37.908726,36.2094037
ADANA,SAİMBEYLİ,AVCIPINARI,38.0760486,36.1812014
ADANA,SAİMBEYLİ,AYVACIK,37.8006061,36.1550201
ADANA,SAİMBEYLİ,BEYPINARI,38.0996905,36.2342244
ADANA,SAİMBEYLİ,CUMHURLU,37.898986,36.0082362
ADANA,SAİMBEYLİ,DEĞİRMENCİUŞAĞI,37.851357,36.1538347
ADANA,SAİMBEYLİ,EYÜPLÜ,37.925781,36.1494627
ADANA,SAİMBEYLİ,GÖKMENLER,38.0159,35.9875897
ADANA,SAİMBEYLİ,GÜRLEŞEN,37.9065916,36.0842398
ADANA,SAİMBEYLİ,HALİLBEYLİ,37.7888602,36.1887088
ADANA,SAİMBEYLİ,HİMMETLİ,37.8655739,36.0607959
ADANA,SAİMBEYLİ,KANDİLLİ,37.9755122,36.0316468
ADANA,SAİMBEYLİ,KAPAKLIKUYU,37.8174858,36.1796004
ADANA,SAİMBEYLİ,KARAKUYU,37.861786,36.2042267
ADANA,SAİMBEYLİ,KIZILAĞAÇ,38.007113,35.9585483
ADANA,SAİMBEYLİ,MAHMUTLU,37.940414,36.0346067
ADANA,SAİMBEYLİ,NALTAŞ,38.0743806,36.0522179
ADANA,SAİMBEYLİ,TOPALLAR,37.8902482,36.2628651
ADANA,SAİMBEYLİ,TÜLÜ,37.8834644,36.0790692
ADANA,SAİMBEYLİ,YARDİBİ,37.871777,36.1061587
ADANA,SAİMBEYLİ,YENİKÖY,38.0279385,36.2141929
ADANA,SAİMBEYLİ,ÇATAK,37.9968797,35.9710852
ADANA,SAİMBEYLİ,ÇERALAN,38.0988723,35.998435
ADANA,SAİMBEYLİ,ÇORAK,37.990471,35.9255897
ADANA,SEYHAN,2000 EVLER,37.0289578,35.2656922
ADANA,SEYHAN,AHMET REMZİ YÜREĞİR,36.9971717,35.30375
ADANA,SEYHAN,BAHÇEŞEHİR,37.0289723,35.243785
ADANA,SEYHAN,BEŞOCAK,36.9796552,35.3267097
ADANA,SEYHAN,BÜYÜKÇILDIRIM,36.92725399999999,35.14919299999999
ADANA,SEYHAN,CAMUZCU,36.917568,35.272533
ADANA,SEYHAN,DAĞLIOĞLU,36.9735526,35.3109169
ADANA,SEYHAN,DERVİŞLER,36.8233333,35.1928348
ADANA,SEYHAN,DÖRTAĞAÇ,36.895489,35.161549
ADANA,SEYHAN,GÖKÇELER,36.9684601,35.1094226
ADANA,SEYHAN,GÖLBAŞI,36.93774,35.220623
ADANA,SEYHAN,GÜLBAHÇESİ,36.9743755,35.298643
ADANA,SEYHAN,GÜRSELPAŞA,37.0207458,35.2722954
ADANA,SEYHAN,HADIRLI,36.933102,35.317406
ADANA,SEYHAN,HANEDAN,36.9870599,35.3201007
ADANA,SEYHAN,HAVUZLUBAHÇE,36.9756783,35.318942
ADANA,SEYHAN,HURMALI,36.9890824,35.3182125
ADANA,SEYHAN,KARAKUYU,37.0283681,35.143903
ADANA,SEYHAN,KARAYUSUFLU,36.8691059,35.243731
ADANA,SEYHAN,KAVAKLI,37.0004454,35.1980993
ADANA,SEYHAN,KAYALIBAĞ,36.9896994,35.3315162
ADANA,SEYHAN,KAYIŞLI,36.8906923,35.2375916
ADANA,SEYHAN,KOCAVEZİR,36.9844889,35.3216028
ADANA,SEYHAN,KOYUNCU,36.8996016,35.2903859
ADANA,SEYHAN,KOZA,37.0023986,35.2092222
ADANA,SEYHAN,KUYUMCULAR,37.0327603,35.1532703
ADANA,SEYHAN,KÖYLÜOĞLU,36.871574,35.182678
ADANA,SEYHAN,KÜÇÜKÇILDIRIM,36.931702,35.1438529
ADANA,SEYHAN,MEKAN,36.9957966,35.188822
ADANA,SEYHAN,MESTANZADE,36.9789695,35.3322458
ADANA,SEYHAN,MIDIK,36.9502348,35.314865
ADANA,SEYHAN,MÜRSELOĞLU,36.8101805,35.1638671
ADANA,SEYHAN,MİRZAÇELEBİ,36.9817464,35.3163242
ADANA,SEYHAN,SALMANBEYLİ,36.84774,35.223175
ADANA,SEYHAN,SARIHAMZALI,36.9782976,35.2246829
ADANA,SEYHAN,SARIHUĞLAR,37.0163982,35.2267769
ADANA,SEYHAN,SERİNEVLER,36.8715789,35.244956
ADANA,SEYHAN,SUCUZADE,36.9801694,35.3210449
ADANA,SEYHAN,SÖĞÜTLÜ,37.0014904,35.2057876
ADANA,SEYHAN,TELLİDERE,37.0223597,35.2968406
ADANA,SEYHAN,TÜRKOCAĞI,36.9819864,35.3333187
ADANA,SEYHAN,UÇAK,36.9854831,35.2785586
ADANA,SEYHAN,YALMANLI,36.902142,35.305264
ADANA,SEYHAN,YENİBARAJ,37.0223561,35.3194396
ADANA,SEYHAN,YENİBEY,36.970844,35.3263235
ADANA,SEYHAN,YENİDAM,36.953995,35.24638
ADANA,SEYHAN,YEŞİLOBA,36.9990569,35.2370166
ADANA,SEYHAN,YOLGEÇEN,36.966373,35.192333
ADANA,SEYHAN,ZEYTİNLİ,36.993431,35.134617
ADANA,SEYHAN,ZİYAPAŞA,37.0098524,35.3291988
ADANA,SEYHAN,ÇAPUTÇU,36.857369,35.189354
ADANA,SEYHAN,ŞAKİRPAŞA,36.9915847,35.2821635
ADANA,SEYHAN,ŞEHİTDURAN,36.9750611,35.3317308
ADANA,TUFANBEYLİ,AKPINAR,38.2344229,36.1834528
ADANA,TUFANBEYLİ,AKÇAL,38.2075524,36.323492
ADANA,TUFANBEYLİ,AYVAT,38.3470586,36.2280538
ADANA,TUFANBEYLİ,BOLATPINARI,38.2809591,36.2822268
ADANA,TUFANBEYLİ,BOZGÜNEY,38.2478784,36.3250571
ADANA,TUFANBEYLİ,CUMHURİYET,38.2631724,36.2189209
ADANA,TUFANBEYLİ,DAMLALI,38.2644986,36.1759041
ADANA,TUFANBEYLİ,DEMİROLUK,38.2256352,36.0647408
ADANA,TUFANBEYLİ,DOĞANBEYLİ,38.1323035,36.1360806
ADANA,TUFANBEYLİ,DOĞANLI,38.2428437,36.131585
ADANA,TUFANBEYLİ,ELEMANLI,38.3338793,36.2940702
ADANA,TUFANBEYLİ,EVCİ,38.2000733,36.1057382
ADANA,TUFANBEYLİ,FATMAKUYU,38.1926888,36.3737111
ADANA,TUFANBEYLİ,GÜZELİM,38.1413749,36.1781167
ADANA,TUFANBEYLİ,HANYERİ,38.2135123,36.0212978
ADANA,TUFANBEYLİ,KARSAVRAN,38.1780726,36.1682694
ADANA,TUFANBEYLİ,KAYAPINAR,38.3283326,36.2659576
ADANA,TUFANBEYLİ,KAYARCIK,38.1716071,36.2814512
ADANA,TUFANBEYLİ,KOCCAĞIZ,38.2891938,36.1269468
ADANA,TUFANBEYLİ,KİRAZLIYURT,38.100616,36.2886005
ADANA,TUFANBEYLİ,ORTAKÖY,38.1575188,36.0593682
ADANA,TUFANBEYLİ,PEKMEZLİ,38.1442795,36.0538207
ADANA,TUFANBEYLİ,PINARLAR,38.2291751,36.2369012
ADANA,TUFANBEYLİ,TAŞPINAR,38.2239371,36.2696888
ADANA,TUFANBEYLİ,TOZLU,38.2949564,36.1275456
ADANA,TUFANBEYLİ,YAMANLI,38.1801622,36.2388521
ADANA,TUFANBEYLİ,YENİCAMİ,38.2638869,36.2219155
ADANA,TUFANBEYLİ,YEŞİLOVA,38.1534508,36.2572147
ADANA,TUFANBEYLİ,ÇATALÇAM,38.1940519,36.0788578
ADANA,TUFANBEYLİ,ÇUKURKIŞLA,38.1401505,36.2857143
ADANA,TUFANBEYLİ,İSTİKLAL,38.2600248,36.2215033
ADANA,TUFANBEYLİ,İĞDEBEL,38.2754216,36.3689696
ADANA,TUFANBEYLİ,ŞAR,38.3309483,36.3250176
ADANA,YUMURTALIK,AKDENİZ,36.7761733,35.7967353
ADANA,YUMURTALIK,AKYUVA,36.780647,35.8076391
ADANA,YUMURTALIK,ASMALI,36.7558807,35.5263071
ADANA,YUMURTALIK,AYAS,36.7688293,35.7903853
ADANA,YUMURTALIK,AYVALIK,36.79686,35.688435
ADANA,YUMURTALIK,DEMİRTAŞ,36.82238,35.815334
ADANA,YUMURTALIK,DEVECİUŞAĞI,36.76236,35.627628
ADANA,YUMURTALIK,DEVRİŞİYE,36.7727766,35.7928864
ADANA,YUMURTALIK,GÖLOVASI,36.8759494,35.8938371
ADANA,YUMURTALIK,HAMZALI,36.8801812,35.8636541
ADANA,YUMURTALIK,HAYLAZLI,36.7817937,35.6609699
ADANA,YUMURTALIK,KALDIRIM,36.6922073,35.5395076
ADANA,YUMURTALIK,KALEMLİ,36.785786,35.763584
ADANA,YUMURTALIK,KEMALPAŞA,36.7694255,35.7839761
ADANA,YUMURTALIK,KESMEBURUN,36.7635704,35.4897498
ADANA,YUMURTALIK,KIRMIZIDAM,36.7189784,35.5003108
ADANA,YUMURTALIK,KUZUPINARI,36.7486017,35.568186
ADANA,YUMURTALIK,NARLIÖREN,36.8719152,35.8308957
ADANA,YUMURTALIK,SUGÖZÜ,36.8414578,35.8600737
ADANA,YUMURTALIK,YENİKÖY,36.816143,35.774937
ADANA,YUMURTALIK,YEŞİLKÖY,36.675354,35.493233
ADANA,YUMURTALIK,YUMURTALIK,36.767952,35.730953
ADANA,YUMURTALIK,ZEYTİNBELİ,36.811573,35.7421447
ADANA,YUMURTALIK,ÖREN,36.7687207,35.787719
ADANA,YÜREĞİR,ABDİOĞLU CUMHURİYET,36.908665199999994,35.5647977
ADANA,YÜREĞİR,AKARCALI,36.9396893,35.4719589
ADANA,YÜREĞİR,AKDAM,36.801189,35.445622
ADANA,YÜREĞİR,AKPINAR,36.817718,35.605156
ADANA,YÜREĞİR,ALİHOCALI ,36.9332495,35.4022564
ADANA,YÜREĞİR,ATATÜRK,36.806108,35.3393636
ADANA,YÜREĞİR,AYDINCIK,36.864174,35.299828
ADANA,YÜREĞİR,AĞZIBÜYÜK,36.864124,35.450005
ADANA,YÜREĞİR,BELÖREN,36.811947,35.558605
ADANA,YÜREĞİR,BEYKÖY,36.734474,35.303516
ADANA,YÜREĞİR,BÜYÜKKAPILI,36.874187,35.56642099999999
ADANA,YÜREĞİR,CAMİLİ,36.9337229,35.4315503
ADANA,YÜREĞİR,CIRIK,36.740704,35.232727
ADANA,YÜREĞİR,CİNE,36.797722,35.261497
ADANA,YÜREĞİR,DADALOĞLU,37.0030668,35.3632307
ADANA,YÜREĞİR,DANIŞMENT,36.825291,35.447452
ADANA,YÜREĞİR,DEDE KORKUT,36.9849688,35.3499269
ADANA,YÜREĞİR,DEDEPINARI,36.926418,35.480866
ADANA,YÜREĞİR,DENİZKUYUSU,36.843975,35.299892
ADANA,YÜREĞİR,DERVİŞLER,36.8233333,35.1928348
ADANA,YÜREĞİR,DOĞANKENT BAHÇELİEVLER,36.8434321,35.3336562
ADANA,YÜREĞİR,DOĞANKENT CUMHURİYET,36.8438173,35.3413716
ADANA,YÜREĞİR,DOĞANKENT KIŞLA,36.85000389999999,35.339114699999996
ADANA,YÜREĞİR,DÜZCE,36.8924083,35.4796271
ADANA,YÜREĞİR,ESENLER,36.814819,35.49683
ADANA,YÜREĞİR,EĞRİAĞAÇ,36.775948,35.449421
ADANA,YÜREĞİR,GEÇİTLİ CUMHURİYET,36.9530412,35.6299777
ADANA,YÜREĞİR,GÖKÇELİ,36.754406,35.336586
ADANA,YÜREĞİR,GÜMÜŞYAZI,36.7904427,35.1669968
ADANA,YÜREĞİR,GÜVELOĞLU,36.844658,35.601803
ADANA,YÜREĞİR,GÜZEL CUMHURİYET,36.9799624,35.4149209
ADANA,YÜREĞİR,GÜZELEVLER,36.9760134,35.3894408
ADANA,YÜREĞİR,HACIALİ,36.8074187,35.2924753
ADANA,YÜREĞİR,HAVRANİYE,36.9517723,35.6245489
ADANA,YÜREĞİR,HAVUTLU,36.9260329,35.343285
ADANA,YÜREĞİR,HEREKLİ,36.863438,35.539902
ADANA,YÜREĞİR,IRMAKBAŞI,36.823605,35.230602
ADANA,YÜREĞİR,KADIKÖY,36.764221,35.260891
ADANA,YÜREĞİR,KAMIŞLI,36.755837,35.389042
ADANA,YÜREĞİR,KARAAHMETLİ,36.808426,35.194469
ADANA,YÜREĞİR,KAYARLI,36.889065,35.377453
ADANA,YÜREĞİR,KAŞLICA,36.873497,35.618885
ADANA,YÜREĞİR,KÖKLÜCE,36.938316,35.420929
ADANA,YÜREĞİR,KÖPRÜGÖZÜ,36.745258,35.348328
ADANA,YÜREĞİR,KÜTÜKLÜ,36.828262,35.525379
ADANA,YÜREĞİR,MUTLU,37.0051003,35.3853648
ADANA,YÜREĞİR,P.T.T,37.0216744,35.3672217
ADANA,YÜREĞİR,PAŞAKÖY,36.811203,35.409988
ADANA,YÜREĞİR,PEKMEZLİ,36.8415593,35.3683652
ADANA,YÜREĞİR,SAKIZLI,36.8245642,35.3062761
ADANA,YÜREĞİR,SARIÇAM,37.0197412,35.3989919
ADANA,YÜREĞİR,SAZAK,36.8179121,35.3568225
ADANA,YÜREĞİR,SAĞDIÇLI,36.845211,35.442917
ADANA,YÜREĞİR,SEYHAN,36.989907,35.3214211
ADANA,YÜREĞİR,SOLAKLI CUMHURİYET,36.80689829999999,35.3340099
ADANA,YÜREĞİR,SOLAKLI HÜRRİYET,36.804113599999994,35.3381261
ADANA,YÜREĞİR,TAHSİLLİ,37.0002907,35.3587245
ADANA,YÜREĞİR,TAŞÇI,36.8764834,35.3272269
ADANA,YÜREĞİR,ULUBATLI HASAN,37.0050483,35.3807976
ADANA,YÜREĞİR,VAYVAYLI,36.901966,35.631508
ADANA,YÜREĞİR,YAHŞİLER,36.792603,35.497196
ADANA,YÜREĞİR,YAKAPINAR,36.9586275,35.6084713
ADANA,YÜREĞİR,YALNIZCA,36.7741604,35.414872
ADANA,YÜREĞİR,YENİCE,36.746086,35.318161
ADANA,YÜREĞİR,YENİKÖY,36.785137,35.226276
ADANA,YÜREĞİR,YERDELEN,36.8456113,35.2463508
ADANA,YÜREĞİR,YEŞİL BAĞLAR,36.9711526,35.3626727
ADANA,YÜREĞİR,YUNUSOĞLU CUMHURİYET,36.81473269999999,35.2770318
ADANA,YÜREĞİR,YUNUSOĞLU HÜRRİYET,36.8169784,35.278414
ADANA,YÜREĞİR,ZAĞARLI,36.780441,35.36684
ADANA,YÜREĞİR,ÇATALPINAR,36.8260225,35.5729696
ADANA,YÜREĞİR,ÇAĞIRKANLI,36.7826737,35.3032584
ADANA,YÜREĞİR,ÇELEMLİ,36.847271,35.649231
ADANA,YÜREĞİR,ÇOTLU,36.872002,35.478035
ADANA,YÜREĞİR,ÖZLER,36.9105375,35.5662027
ADANA,YÜREĞİR,ŞAHİNAĞA,36.802868,35.397671
ADANA,YÜREĞİR,ŞEHİT ERKUT AKBAY,36.998577,35.3750323
ADANA,YÜREĞİR,ŞEYHMURAT,36.861774,35.431366
ADANA,ÇUKUROVA,BELEDİYE EVLERİ,37.0428548,35.2653016
ADANA,ÇUKUROVA,BEYAZEVLER,37.0308167,35.3178467
ADANA,ÇUKUROVA,BOZCALAR,37.1181828,35.0215229
ADANA,ÇUKUROVA,DÖRTLER,37.096275,35.248318
ADANA,ÇUKUROVA,ESENTEPE,37.0430615,35.2267846
ADANA,ÇUKUROVA,FADIL,37.086773,35.087318
ADANA,ÇUKUROVA,FESIĞMAZ,37.0393845,35.3095437
ADANA,ÇUKUROVA,GÖKKUYU,37.070507,35.095287
ADANA,ÇUKUROVA,GÜZELYALI,37.0470729,35.3094964
ADANA,ÇUKUROVA,HUZUREVLERİ,37.0381461,35.2789157
ADANA,ÇUKUROVA,KABASAKAL,37.0556288,35.2268854
ADANA,ÇUKUROVA,KARAHAN,37.0558123,35.1741438
ADANA,ÇUKUROVA,KARSLILAR,37.058692,35.2935969
ADANA,ÇUKUROVA,KAŞOBA,37.133625,35.178692
ADANA,ÇUKUROVA,KURTTEPE,37.0593667,35.2722461
ADANA,ÇUKUROVA,KÜÇÜKÇINAR,37.1785295,34.9930016
ADANA,ÇUKUROVA,MAHFESIĞMAZ,37.0393845,35.3095437
ADANA,ÇUKUROVA,MEMİŞLİ,37.106358,35.220982
ADANA,ÇUKUROVA,PİRİLİ,37.1126176,35.1429486
ADANA,ÇUKUROVA,SALBAŞ ESENTEPE,37.1190723,35.1239973
ADANA,ÇUKUROVA,SÖĞÜTLÜ,37.073982,35.118423
ADANA,ÇUKUROVA,TOROS,37.0395088,35.2991442
ADANA,ÇUKUROVA,YURT,37.0421391,35.2876665
ADANA,ÇUKUROVA,YÜZÜNCÜYIL,37.0440515,35.2458702
ADANA,ÇUKUROVA,ÖRCÜN,37.1387322,35.2693317
ADANA,ÇUKUROVA,ŞAMBAYADI,37.0425121,35.1982698
ADANA,İMAMOĞLU,ADALET,37.2615096,35.6629092
ADANA,İMAMOĞLU,ALAYBEYİ,37.289864,35.6168897
ADANA,İMAMOĞLU,ALİLER,37.225063,35.5812637
ADANA,İMAMOĞLU,AYVALI,37.294014,35.7348477
ADANA,İMAMOĞLU,AĞZIKARACA,37.317802,35.6777527
ADANA,İMAMOĞLU,CAMİLİ,37.3388925,35.6102942
ADANA,İMAMOĞLU,CUMHURİYET,37.2618768,35.6598164
ADANA,İMAMOĞLU,DANACILI,37.249954,35.6853177
ADANA,İMAMOĞLU,FATİH,37.2550762,35.6622518
ADANA,İMAMOĞLU,HACIHASANLI,37.3059679,35.5745992
ADANA,İMAMOĞLU,HÜRRİYET,37.2561064,35.6563023
ADANA,İMAMOĞLU,KOYUNEVİ,37.2871264,35.6537955
ADANA,İMAMOĞLU,MALIHIDIRLI,37.2549737,35.4322273
ADANA,İMAMOĞLU,MENTEŞ,37.3541816,35.4985997
ADANA,İMAMOĞLU,OTLUK,37.300503,35.5167917
ADANA,İMAMOĞLU,PEKMEZCİ,37.2328908,35.4920736
ADANA,İMAMOĞLU,SAYCA,37.2859286,35.4486857
ADANA,İMAMOĞLU,SAYGEÇİT,37.2487905,35.6253529
ADANA,İMAMOĞLU,SEVİNÇLİ,37.265327,35.5878217
ADANA,İMAMOĞLU,SOKUTAŞ,37.2924807,35.7643469
ADANA,İMAMOĞLU,TUNA,37.2580103,35.6638203
ADANA,İMAMOĞLU,UFACIKÖREN,37.329384,35.7248987
ADANA,İMAMOĞLU,ULUÇINAR,37.4170481,35.4746052
ADANA,İMAMOĞLU,YAZITEPE,37.289043,35.6427877
ADANA,İMAMOĞLU,YENİEVLER,37.2495635,35.6581878
ADANA,İMAMOĞLU,ÇÖRTEN,37.2648311,35.4945875
ADANA,İMAMOĞLU,ÜÇTEPE,37.3737043,35.4866336
ADIYAMAN,BESNİ,15 TEMMUZ ŞEHİTLER,37.68761359999999,37.82128019999999
ADIYAMAN,BESNİ,ABIMISTIK (ÇAKIRHÜYÜK BELDESİ),37.54650409999999,37.8887777
ADIYAMAN,BESNİ,AKDURAK KÖYÜ,37.482667199999995,37.88288299999999
ADIYAMAN,BESNİ,ALIÇLI KÖYÜ,37.506920699999995,37.7905346
ADIYAMAN,BESNİ,ALİ ERDEMOĞLU,37.683556800000005,37.8857202
ADIYAMAN,BESNİ,ALİŞAR KÖYÜ,37.6208728,38.00802159999999
ADIYAMAN,BESNİ,ATMALI KÖYÜ,37.7079916,37.9813672
ADIYAMAN,BESNİ,AŞAĞISARHAN,37.7026142,37.8608173
ADIYAMAN,BESNİ,AŞAĞISÖĞÜTLÜ (KÖSECELİ BELDESİ),37.5047988,37.8243951
ADIYAMAN,BESNİ,AŞAĞIÇÖPLÜ KÖYÜ,37.74207299999999,37.87573969999999
ADIYAMAN,BESNİ,BALKA (BEŞYOL KÖYÜ),37.57727659999999,38.08675709999999
ADIYAMAN,BESNİ,BAŞLI KÖYÜ,37.6366097,38.0700737
ADIYAMAN,BESNİ,BEŞKOZ KÖYÜ,37.73146549999999,37.7706028
ADIYAMAN,BESNİ,BONCUK KÖYÜ,37.640993599999995,37.796880699999996
ADIYAMAN,BESNİ,BOYBEYPINARI (ÇAKIRHÜYÜK BELDESİ),37.5094437,37.8683787
ADIYAMAN,BESNİ,BURUNÇAYIR KÖYÜ,37.7504548,37.796933499999994
ADIYAMAN,BESNİ,CAMUŞÇU KÖYÜ,37.600277,37.84478
ADIYAMAN,BESNİ,CİRİT MEYDANI,37.6939943,37.8589882
ADIYAMAN,BESNİ,ERDEMOĞLU,37.688697000000005,37.84340649999999
ADIYAMAN,BESNİ,EĞERLİ KÖYÜ,37.635585999999996,37.731883999999994
ADIYAMAN,BESNİ,GÖNDERME (KONUKLU KÖYÜ),37.59881310000001,37.9518521
ADIYAMAN,BESNİ,GÜNEYKAŞ KÖYÜ,37.75260209999999,37.83638499999999
ADIYAMAN,BESNİ,HARMANARDI KÖYÜ,37.700188,37.907635
ADIYAMAN,BESNİ,KARAGEÇİ (BEŞYOL KÖYÜ),37.6092469,37.75694709999999
ADIYAMAN,BESNİ,KARAGÜVEÇ KÖYÜ,37.6092469,37.75694709999999
ADIYAMAN,BESNİ,KARGALI KÖYÜ,37.581663199999994,37.81328369999999
ADIYAMAN,BESNİ,KAYMAKAM HASAN TÜTÜN,37.69097320000001,37.8432303
ADIYAMAN,BESNİ,KESECİK KÖYÜ,37.578768,38.048465199999995
ADIYAMAN,BESNİ,KIZILCAMUSTAFA (BAŞLI KÖYÜ),37.626691900000004,38.08471130000001
ADIYAMAN,BESNİ,KIZILPINAR KÖYÜ,37.430037299999995,38.1265055
ADIYAMAN,BESNİ,KIZILİN KÖYÜ,37.430037299999995,38.1265055
ADIYAMAN,BESNİ,KUZEVLERİ KÖYÜ,37.75150440000001,37.6947832
ADIYAMAN,BESNİ,LEVZİN (ÇAKIRHÜYÜK BELDESİ),37.558745300000005,37.90827139999999
ADIYAMAN,BESNİ,NOHUDANLI (HACIHALİL KÖYÜ),37.5049002,37.9927933
ADIYAMAN,BESNİ,OYALI,37.7184872,37.8134451
ADIYAMAN,BESNİ,OYRATLI KÖYÜ,37.6310067,37.8435809
ADIYAMAN,BESNİ,PINARBAŞI,37.571239,37.652729
ADIYAMAN,BESNİ,PINARBAŞIOSB,37.68854279999999,37.8603491
ADIYAMAN,BESNİ,SATILUŞAĞI (OYRATLI KÖYÜ),37.62513499999999,37.8969244
ADIYAMAN,BESNİ,SAYÖREN KÖYÜ,37.48780409999999,38.1511269
ADIYAMAN,BESNİ,TEKAĞAÇ KÖYÜ,37.6265668,38.047203
ADIYAMAN,BESNİ,TOKAR KÖYÜ,37.5854702,38.02380599999999
ADIYAMAN,BESNİ,TOPKAPI KÖYÜ,37.5212869,38.0911954
ADIYAMAN,BESNİ,YAZIBADEMCE (YAZIKARAKUYU KÖYÜ),37.54226059999999,38.03628549999999
ADIYAMAN,BESNİ,YAZIKARAKUYU KÖYÜ,37.55938750000001,38.02455429999999
ADIYAMAN,BESNİ,YAZIYALANGOZ (TEKAĞAÇ KÖYÜ),37.610412999999994,38.0738799
ADIYAMAN,BESNİ,YELBASTI KÖYÜ,37.649386799999995,37.926778899999995
ADIYAMAN,BESNİ,YENİ BESNİ,37.692270199999996,37.86271529999999
ADIYAMAN,BESNİ,YENİKURUGÖL (AKDURAK KÖYÜ),37.53355189999999,37.9078531
ADIYAMAN,BESNİ,YOLDÜZÜ KÖYÜ,37.585601999999994,37.906307
ADIYAMAN,BESNİ,YUKARI SARHAN,37.7014496,37.8579058
ADIYAMAN,BESNİ,YUKARISÖĞÜTLÜ KÖYÜ,37.5168941,37.7687666
ADIYAMAN,BESNİ,ZORMAĞARA (YENİKÖY KÖYÜ),37.50320589999999,38.0569738
ADIYAMAN,BESNİ,ÇAKMAK (AKDURAK KÖYÜ),37.5285918,37.86860709999999
ADIYAMAN,BESNİ,ÇAKMAK (KESMETEPE BELDESİ),37.5285918,37.86860709999999
ADIYAMAN,BESNİ,ÇAYIROBASI (KARALAR KÖYÜ),37.505728500000004,37.6133548
ADIYAMAN,BESNİ,ÇOMAK KÖYÜ,37.52409399999999,37.99213799999999
ADIYAMAN,BESNİ,ÇİLBOĞAZ KÖYÜ,37.718426,37.871161699999995
ADIYAMAN,BESNİ,ÖZBAĞLAR (ATMALI KÖYÜ),37.712742899999995,37.9937114
ADIYAMAN,BESNİ,İNCE (KESMETEPE BELDESİ),37.5486856,37.82812929999999
ADIYAMAN,BESNİ,İZOLLU KÖYÜ,37.5252494,37.9326912
ADIYAMAN,GERGER,AKSAN (YAYLADALI KÖYÜ),37.9697755,38.9594386
ADIYAMAN,GERGER,AÇMA KÖYÜ,37.9866915,38.9478
ADIYAMAN,GERGER,AŞAĞIDAĞLICA KÖYÜ,38.045319,38.987792999999996
ADIYAMAN,GERGER,BEYBOSTAN KÖYÜ,37.954409399999996,39.027665799999994
ADIYAMAN,GERGER,BEŞGÖZE KÖYÜ,37.8698149,38.961572
ADIYAMAN,GERGER,CEVİZPINAR KÖYÜ,38.1782401,39.172117099999994
ADIYAMAN,GERGER,DALLARCA KÖYÜ,38.0971756,39.11233829999999
ADIYAMAN,GERGER,DEYRO (KONACIK KÖYÜ),38.1421267,39.2441854
ADIYAMAN,GERGER,DÖŞNİK (KAŞYAZI KÖYÜ),38.0498569,39.1108453
ADIYAMAN,GERGER,ESKİKENT KÖYÜ,38.04408709999999,39.058307799999994
ADIYAMAN,GERGER,GELEBAZ (KILIÇ KÖYÜ),37.8308724,38.9609469
ADIYAMAN,GERGER,GÖLANİ (ONEVLER KÖYÜ),38.0731868,39.14675269999999
ADIYAMAN,GERGER,GÖLYURT KÖYÜ,38.15849240000001,39.1584537
ADIYAMAN,GERGER,GÜDAYİK (GÖNEN KÖYÜ),38.03913099999999,39.1429328
ADIYAMAN,GERGER,GÜMÜŞKAŞIK KÖYÜ,37.8982456,38.9382986
